Time,Active Instrument A Channel 1 Voltage Avg,Active Instrument A Channel 1 Current Avg,Active Instrument A Channel 1 Power Avg
11.500437,3.900177717,0.038886774,0.151665331
11.6004408,3.900182962,0.030540887,0.119115048
11.7004446,3.900216579,0.005831595,0.022744484
11.8004484,3.900174141,0.038748529,0.15112601
11.9004522,3.900163889,0.039098822,0.152491812
12.000456,3.900187731,0.038905192,0.151737553
12.1004598,3.900200129,0.014467352,0.056425568
12.2004636,3.90017271,0.021893464,0.085388291
12.3004674,3.900194645,0.039685812,0.154782391
12.4004712,3.900181532,0.039210353,0.152927495
12.500475,3.900230169,0.010674316,0.041632287
12.6004788,3.900176287,0.026019167,0.101479339
12.7004826,3.900183439,0.040685177,0.158679653
12.8004864,3.900172949,0.038791284,0.151292716
12.9004902,3.900238514,0.008106865,0.031618707
13.000494,3.9001894,0.028988959,0.113062432
13.1004978,3.900201321,0.039566979,0.154319183
13.2005016,3.900197744,0.027868234,0.108691622
13.3005054,3.900223017,0.008915636,0.034772968
13.4005092,3.900182247,0.039107934,0.152528069
13.500513,3.900185347,0.038880277,0.151640288
13.6005168,3.900241137,0.007132221,0.02781738
13.7005206,3.900187016,0.029407905,0.114696331
13.8005244,3.900177002,0.039555278,0.154272584
13.9005282,3.900215387,0.02409455,0.093973934
14.000532,3.900224209,0.012404686,0.048381056
14.1005358,3.900181532,0.038879249,0.15163613
14.2005396,3.900179148,0.039443333,0.153836064
14.3005434,3.90019989,0.030027637,0.117113788
14.4005472,3.900225878,0.006432219,0.025087107
14.500551,3.900174618,0.039147671,0.152682754
14.6005548,3.900195122,0.038844071,0.151499458
14.7005586,3.900203466,0.033177231,0.129397949
14.8005624,3.900227547,0.003279778,0.01279188
14.9005662,3.900169134,0.039188772,0.152842841
15.00057,3.900194168,0.03921888,0.152961248
15.1005738,3.90024662,0.01567179,0.061123845
15.2005776,3.900188923,0.021726379,0.084736983
15.3005814,3.900185823,0.039443497,0.153836966
15.4005852,3.90016818,0.039213806,0.15294044
15.500589,3.900192738,0.038843982,0.151499016
15.6005928,3.900235415,0.008174769,0.031883522
15.7005966,3.900188684,0.028190812,0.109949486
15.8006004,3.900180578,0.039489493,0.154016153
15.9006042,3.90019393,0.038785838,0.151272288
16.000608,3.900265932,0.002337625,0.009117361
16.1006118,3.900181532,0.034878429,0.136032205
16.2006156,3.900188684,0.039545041,0.15423312
16.3006194,3.900214195,0.025280809,0.09860057
16.4006232,3.900216341,0.011454997,0.044676965
16.500627,3.900195837,0.038924668,0.151813828
16.6006308,3.90018177,0.039725393,0.154936254
16.7006346,3.900227547,0.007765203,0.030286058
16.8006384,3.900180578,0.028982449,0.113036786
16.9006422,3.900201321,0.03880496,0.151347154
17.000646,3.900219917,0.020990757,0.08186857
17.1006498,3.900198221,0.015386347,0.060009802
17.2006536,3.900169134,0.038918901,0.151790297
17.3006574,3.900210619,0.031487104,0.122806336
17.4006612,3.900250673,0.004885887,0.019056183
17.500665,3.900161028,0.038918871,0.151789866
17.6006688,3.90018034,0.038872056,0.151608027
17.7006726,3.900212288,0.013816404,0.053886909
17.8006764,3.90020752,0.022542931,0.08792211
17.9006802,3.90019536,0.039208446,0.152920598
18.000684,3.900218725,0.024226326,0.094487972
18.1006878,3.900192738,0.012223815,0.047675233
18.2006916,3.900194645,0.038842566,0.151493569
18.3006954,3.900198221,0.038836904,0.151471623
18.4006992,3.900248528,0.003456667,0.01348186
18.500703,3.900195837,0.032936737,0.128459724
18.6007068,3.900174618,0.039078645,0.152413541
18.7007106,3.900185347,0.038861852,0.151568426
18.8007144,3.900184155,0.038794484,0.151305632
18.9007182,3.900184155,0.039098687,0.152492081
19.000722,3.900187016,0.03911718,0.152564317
19.1007258,3.900181055,0.03950223,0.154065847
19.2007296,3.90019393,0.038777195,0.15123858
19.3007334,3.900185823,0.039203517,0.152901002
19.4007372,3.900177002,0.039988894,0.155963765
19.500741,3.90019393,0.038890705,0.15168129
19.6007448,3.900198698,0.038820028,0.151405824
19.7007486,3.90019393,0.038943492,0.151887171
19.8007524,3.900192738,0.038818102,0.151398081
19.9007562,3.900196314,0.038886145,0.151663598
20.00076,3.90018034,0.03881257,0.151376024
20.1007638,3.900187492,0.038865633,0.151583257
20.2007676,3.900177479,0.038665865,0.150803734
20.3007714,3.900188923,0.04036456,0.157429409
20.4007752,3.900177002,0.039110556,0.152538092
20.500779,3.900186539,0.03890771,0.151747329
20.6007828,3.900205851,0.038866282,0.151586499
20.7007866,3.900193453,0.039212994,0.152938264
20.8007904,3.900170326,0.039387099,0.153616396
20.9007942,3.900202751,0.038868703,0.151595822
21.000798,3.900192738,0.038814425,0.15138374
21.1008018,3.900205851,0.038948458,0.151907003
21.2008056,3.900204182,0.038819719,0.151404831
21.3008094,3.900185108,0.038890895,0.151681688
21.4008132,3.900196552,0.038122669,0.148685902
21.500817,3.900196314,0.038160201,0.148832276
21.6008208,3.90019393,0.038011681,0.148252929
21.7008246,3.900192976,0.03811809,0.148667909
21.8008284,3.900184631,0.038087748,0.148549249
21.9008322,3.9001894,0.038152158,0.148800643
22.000836,3.900190592,0.038069028,0.148476466
22.1008398,3.90019536,0.038164418,0.148848687
22.2008436,3.900194168,0.038100354,0.14859878
22.3008474,3.900201321,0.038092345,0.148567814
22.4008512,3.90017581,0.038870189,0.151600572
22.500855,3.90019536,0.038084581,0.148537308
22.6008588,3.900183439,0.038143937,0.14876835
22.7008626,3.900198698,0.038028698,0.14831948
22.8008664,3.900188208,0.038162369,0.148840423
22.9008702,3.900181055,0.038100839,0.148600169
23.000874,3.900188208,0.038149156,0.148788887
23.1008778,3.900194645,0.03802827,0.148317655
23.2008816,3.900190115,0.038176257,0.148894661
23.3008854,3.900181532,0.038109634,0.148634491
23.4008892,3.900249481,0.004416086,0.017223836
23.500893,3.900239468,0.000131173,0.000511605
23.6008968,3.900234222,0.000130276,0.000508106
23.7009006,3.900213718,0.000128693,0.000501931
23.8009044,3.900251389,0.000130184,0.00050775
23.9009082,3.900225878,0.000129668,0.000505734
24.000912,3.900230169,0.000129668,0.000505736
24.1009158,3.90022707,0.000116233,0.000453337
24.2009196,3.900234699,0.000103334,0.000403027
24.3009234,3.90021944,8.87E-05,0.000345958
24.4009272,3.900229454,0.000103475,0.000403575
24.500931,3.90024972,0.000103813,0.000404898
24.6009348,3.900242567,0.000104186,0.00040635
24.7009386,3.900232315,8.89E-05,0.000346655
24.8009424,3.90022707,0.000103908,0.000405263
24.9009462,3.90024066,0.000103621,0.000404145
25.00095,3.900247097,8.98E-05,0.000350321
25.1009538,3.900230169,0.00010339,0.000403246
25.2009576,3.900218248,0.000103709,0.000404489
25.3009614,3.900249481,0.000104031,0.000405747
25.4009652,3.900247812,8.90E-05,0.000347023
25.500969,3.90021944,0.000103786,0.000404789
25.6009728,3.900256157,0.000104023,0.000405716
25.7009766,3.900211811,0.00010331,0.000402932
25.8009804,3.900229931,9.01E-05,0.000351559
25.9009842,3.900235891,0.000103425,0.000403382
26.000988,3.900238514,0.000103184,0.000402442
26.1009918,3.900223732,0.000103849,0.000405036
26.2009956,3.900231838,8.98E-05,0.000350192
26.3009994,3.900231123,0.000102857,0.000401164
26.4010032,3.90021944,0.000104203,0.000406414
26.501007,3.90023303,0.000103313,0.000402947
26.6010108,3.900251865,8.95E-05,0.000348995
26.7010146,3.90022254,0.00010393,0.000405352
26.8010184,3.900226593,0.000104167,0.000406273
26.9010222,3.900236607,8.97E-05,0.000349701
27.001026,3.900235891,0.000103692,0.000404423
27.1010298,3.900226116,0.000102805,0.000400963
27.2010336,3.900229931,0.00010333,0.000403013
27.3010374,3.900246143,8.93E-05,0.000348462
27.4010412,3.900237799,0.000103329,0.000403009
27.501045,3.900237799,0.001013376,0.003952408
27.6010488,3.90022707,0.000104524,0.000407666
27.7010526,3.900230646,8.89E-05,0.000346543
27.8010564,3.900251865,0.000102829,0.000401058
27.9010602,3.900252342,0.000104106,0.00040604
28.001064,3.90023303,0.000104225,0.000406503
28.1010678,3.900223732,8.85E-05,0.000345301
28.2010716,3.900242567,0.000103503,0.000403688
28.3010754,3.900239468,0.000103259,0.000402734
28.4010792,3.900228262,0.00010323,0.00040262
28.501083,3.90023613,8.86E-05,0.000345672
28.6010868,3.900234699,0.000103191,0.000402467
28.7010906,3.900234222,0.000103859,0.000405074
28.8010944,3.900224924,8.89E-05,0.000346565
28.9010982,3.900235415,0.000104071,0.0004059
29.001102,3.900218248,0.000103675,0.000404357
29.1011058,3.900225878,0.000104172,0.000406296
29.2011096,3.900248289,8.99E-05,0.000350464
29.3011134,3.900196552,0.004053532,0.015809572
29.4011172,3.900198221,0.0063772,0.024872345
29.501121,3.900218964,0.003920127,0.015289354
29.6011248,3.900218725,0.001644509,0.006413944
29.7011286,3.900202274,0.001685632,0.006574305
29.8011324,3.900200605,0.001643628,0.006410479
29.9011362,3.900235891,0.001642829,0.00640742
30.00114,3.900223017,0.016451465,0.064164382
30.1011438,3.900191784,0.038818028,0.151397753
30.2011476,3.900192738,0.038762745,0.151182175
30.3011514,3.90018177,0.038861685,0.151567633
30.4011552,3.900201797,0.039126448,0.152601044
30.501159,3.900183916,0.038857043,0.151549613
30.6011628,3.900192261,0.038758695,0.151166363
30.7011666,3.900192976,0.038877603,0.151630153
30.8011704,3.900191069,0.038714554,0.150994158
30.9011742,3.900174141,0.038850997,0.151525652
31.001178,3.900176525,0.038902141,0.151725218
31.1011818,3.90017581,0.038795292,0.151308461
31.2011856,3.90019536,0.027544286,0.107428097
31.3011894,3.900184155,0.008823923,0.034414924
31.4011932,3.900174141,0.038742069,0.151100816
31.501197,3.900192738,0.038878612,0.151634081
31.6012008,3.900181055,0.03880316,0.15133935
31.7012046,3.900187016,0.039165657,0.152753387
31.8012084,3.900195837,0.039046399,0.152288604
31.9012122,3.900183916,0.038980361,0.152030577
32.001216,3.900182962,0.038759276,0.151168269
32.1012198,3.900194645,0.038866695,0.151587676
32.2012236,3.900187492,0.038744051,0.151109063
32.3012274,3.90017581,0.038892463,0.151687443
32.4012312,3.900189877,0.03868546,0.150880638
32.501235,3.900183439,0.038926288,0.151819666
32.6012388,3.900180578,0.038786516,0.151274415
32.7012426,3.900190592,0.038859893,0.151560988
32.8012464,3.900179386,0.038733236,0.151066571
32.9012502,3.900174618,0.038799718,0.151325675
33.001254,3.900190115,0.03872703,0.15104278
33.1012578,3.900184631,0.038916785,0.151782648
33.2012616,3.900180578,0.038745414,0.151114113
33.3012654,3.900174618,0.038863018,0.151572557
33.4012692,3.900191069,0.038745109,0.151113328
33.501273,3.900191784,0.038862441,0.151570972
33.6012768,3.900177479,0.038715895,0.150998863
33.7012806,3.900198698,0.038795453,0.151309974
33.8012844,3.900181055,0.039142437,0.152662592
33.9012882,3.900204659,0.038861938,0.151569511
34.001292,3.900176525,0.039411005,0.153709875
34.1012958,3.900182247,0.038899895,0.151716679
34.2012996,3.900190115,0.03859717,0.150536302
34.3013034,3.900177002,0.038100053,0.148596949
34.4013072,3.900184155,0.038100798,0.148600127
34.501311,3.900188684,0.038656414,0.150767307
34.6013148,3.900184631,0.038764622,0.151189183
34.7013186,3.900205374,0.029683763,0.115772773
34.8013224,3.900228739,0.007018828,0.027375036
34.9013262,3.900195837,0.038924772,0.151814235
35.00133,3.900182247,0.039487507,0.154008475
35.1013338,3.900194168,0.038935658,0.151856625
35.2013376,3.900182962,0.03877908,0.151245507
35.3013414,3.900218248,0.020856949,0.081346651
35.4013452,3.900215387,0.015524546,0.060549072
35.501349,3.900183439,0.038860228,0.151562017
35.6013528,3.900185347,0.038766142,0.151195139
35.7013566,3.90016818,0.038870603,0.151601888
35.8013604,3.900187731,0.038699489,0.150935273
35.9013642,3.900198698,0.038860898,0.151565226
36.001368,3.900187016,0.038777541,0.151239663
36.1013718,3.90016675,0.038865831,0.151583221
36.2013756,3.900197744,0.039158512,0.15272594
36.3013794,3.900175095,0.039007362,0.152135542
36.4013832,3.900229931,0.01660466,0.064761992
36.501387,3.900213718,0.019896334,0.077599955
36.6013908,3.900176287,0.038776763,0.151236211
36.7013946,3.900183439,0.039241984,0.153050938
36.8013984,3.900178671,0.037393913,0.145842941
36.9014022,3.900217533,0.002308514,0.009003705
37.001406,3.9001894,0.038930368,0.151835807
37.1014098,3.900165081,0.038903572,0.151730352
37.2014136,3.900192738,0.038776509,0.151235861
37.3014174,3.900190115,0.039212041,0.152934413
37.4014212,3.900177717,0.038892295,0.151686863
37.501425,3.90018177,0.038760651,0.151173584
37.6014288,3.900183439,0.038873632,0.151614294
37.7014326,3.900184155,0.038872212,0.151608786
37.8014364,3.900192976,0.038821056,0.151409612
37.9014402,3.900179863,0.038829844,0.151443377
38.001444,3.900182247,0.028727883,0.112043981
38.1014478,3.900190115,0.007669802,0.029913687
38.2014516,3.900164604,0.038821317,0.151409527
38.3014554,3.900191545,0.038800556,0.151329601
38.4014592,3.900190115,0.03885261,0.151532564
38.501463,3.900223732,0.003480067,0.013573039
38.6014668,3.900188923,0.032861672,0.12816673
38.7014706,3.900173426,0.038806368,0.151351564
38.8014744,3.90019393,0.038780995,0.1512534
38.9014782,3.900181055,0.038778611,0.151243602
39.001482,3.900183916,0.038870022,0.151600233
39.1014858,3.900197506,0.038773112,0.151222795
39.2014896,3.900180578,0.039193459,0.152861567
39.3014934,3.900176525,0.038811117,0.151370209
39.4014972,3.900191784,0.038873315,0.151613383
39.501501,3.900182247,0.038808279,0.15135936
39.6015048,3.900177479,0.038921539,0.151800909
39.7015086,3.900177479,0.038754005,0.151147497
39.8015124,3.900197744,0.023162188,0.090337113
39.9015162,3.90020895,0.013283191,0.051807221
40.00152,3.900188684,0.038856097,0.151546108
40.1015238,3.900186539,0.038760483,0.151173115
40.2015276,3.9001894,0.038917445,0.151785405
40.3015314,3.900186539,0.031183414,0.121621132
40.4015352,3.900191069,0.005857585,0.022845699
40.501539,3.900177002,0.038769707,0.15120872
40.6015428,3.900186539,0.038929477,0.151832223
40.7015466,3.90017581,0.038768925,0.151205623
40.8015504,3.900188208,0.039188199,0.152841351
40.9015542,3.900189877,0.039112192,0.152544974
41.001558,3.900174618,0.038960882,0.151954241
41.1015618,3.900184631,0.038822599,0.151415303
41.2015656,3.900195122,0.038894571,0.151696417
41.3015694,3.900183439,0.038764358,0.151188105
41.4015732,3.900182962,0.038912646,0.151766441
41.501577,3.900187016,0.039123286,0.15258813
41.6015808,3.900174141,0.039220259,0.152965838
41.7015846,3.900171757,0.038722005,0.151022469
41.8015884,3.900192976,0.038811866,0.151373768
41.9015922,3.900184631,0.038760457,0.151172939
42.001596,3.900195122,0.03892142,0.151801131
42.1015998,3.900181055,0.038803935,0.151342372
42.2016036,3.900182247,0.039184976,0.152828549
42.3016074,3.900211811,0.00440019,0.017161673
42.4016112,3.900205374,0.032410335,0.126406962
42.501615,3.900188923,0.038791493,0.15129415
42.6016188,3.90019536,0.030160826,0.117633112
42.7016226,3.900188208,0.009438276,0.036811054
42.8016264,3.900201797,0.0392313,0.153009988
42.9016302,3.900188208,0.039414171,0.153722685
43.001634,3.900177717,0.038932063,0.151841963
43.1016378,3.900185347,0.039399669,0.15366601
43.2016416,3.900185108,0.03887153,0.151606164
43.3016454,3.900196552,0.038755417,0.151153743
43.4016492,3.900177717,0.038986214,0.152053161
43.501653,3.900176287,0.03880845,0.151359797
43.6016568,3.900205374,0.017890574,0.069776914
43.7016606,3.900184631,0.018877419,0.073625418
43.8016644,3.900171041,0.039135199,0.15263397
43.9016682,3.900191545,0.037105482,0.144718487
44.001672,3.900195837,0.001800101,0.007020746
44.1016758,3.900172234,0.036331598,0.141699489
44.2016796,3.900187731,0.038905136,0.151737335
44.3016834,3.900203466,0.038670022,0.150820954
44.4016872,3.900182247,0.038884707,0.151657443
44.501691,3.900191545,0.038770232,0.151211332
44.6016948,3.900182962,0.038879965,0.151638975
44.7016986,3.900165796,0.039107453,0.152525551
44.8017024,3.90018177,0.038894508,0.151695651
44.9017062,3.9001894,0.038743731,0.151107888
45.00171,3.900182724,0.038898449,0.15171106
45.1017138,3.900171518,0.040463701,0.157815374
45.2017176,3.900181055,0.039137509,0.15264337
